placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2024-11-14 00:00:00,2024-11-14 01:00:00,0
fukui-station-east-entrance,Person,2024-11-14 01:00:00,2024-11-14 02:00:00,0
fukui-station-east-entrance,Person,2024-11-14 02:00:00,2024-11-14 03:00:00,0
fukui-station-east-entrance,Person,2024-11-14 03:00:00,2024-11-14 04:00:00,0
fukui-station-east-entrance,Person,2024-11-14 04:00:00,2024-11-14 05:00:00,0
fukui-station-east-entrance,Person,2024-11-14 05:00:00,2024-11-14 06:00:00,20
fukui-station-east-entrance,Person,2024-11-14 06:00:00,2024-11-14 07:00:00,213
fukui-station-east-entrance,Person,2024-11-14 07:00:00,2024-11-14 08:00:00,401
fukui-station-east-entrance,Person,2024-11-14 08:00:00,2024-11-14 09:00:00,527
fukui-station-east-entrance,Person,2024-11-14 09:00:00,2024-11-14 10:00:00,832
fukui-station-east-entrance,Person,2024-11-14 10:00:00,2024-11-14 11:00:00,1084
fukui-station-east-entrance,Person,2024-11-14 11:00:00,2024-11-14 12:00:00,1053
fukui-station-east-entrance,Person,2024-11-14 12:00:00,2024-11-14 13:00:00,1561
fukui-station-east-entrance,Person,2024-11-14 13:00:00,2024-11-14 14:00:00,892
fukui-station-east-entrance,Person,2024-11-14 14:00:00,2024-11-14 15:00:00,1137
fukui-station-east-entrance,Person,2024-11-14 15:00:00,2024-11-14 16:00:00,1205
fukui-station-east-entrance,Person,2024-11-14 16:00:00,2024-11-14 17:00:00,1288
fukui-station-east-entrance,Person,2024-11-14 17:00:00,2024-11-14 18:00:00,767
fukui-station-east-entrance,Person,2024-11-14 18:00:00,2024-11-14 19:00:00,722
fukui-station-east-entrance,Person,2024-11-14 19:00:00,2024-11-14 20:00:00,256
fukui-station-east-entrance,Person,2024-11-14 20:00:00,2024-11-14 21:00:00,242
fukui-station-east-entrance,Person,2024-11-14 21:00:00,2024-11-14 22:00:00,116
fukui-station-east-entrance,Person,2024-11-14 22:00:00,2024-11-14 23:00:00,70
fukui-station-east-entrance,Person,2024-11-14 23:00:00,2024-11-15 00:00:00,8
