placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2024-11-11 00:00:00,2024-11-11 01:00:00,0
fukui-station-east-entrance,Person,2024-11-11 01:00:00,2024-11-11 02:00:00,0
fukui-station-east-entrance,Person,2024-11-11 02:00:00,2024-11-11 03:00:00,0
fukui-station-east-entrance,Person,2024-11-11 03:00:00,2024-11-11 04:00:00,0
fukui-station-east-entrance,Person,2024-11-11 04:00:00,2024-11-11 05:00:00,0
fukui-station-east-entrance,Person,2024-11-11 05:00:00,2024-11-11 06:00:00,13
fukui-station-east-entrance,Person,2024-11-11 06:00:00,2024-11-11 07:00:00,174
fukui-station-east-entrance,Person,2024-11-11 07:00:00,2024-11-11 08:00:00,329
fukui-station-east-entrance,Person,2024-11-11 08:00:00,2024-11-11 09:00:00,645
fukui-station-east-entrance,Person,2024-11-11 09:00:00,2024-11-11 10:00:00,1017
fukui-station-east-entrance,Person,2024-11-11 10:00:00,2024-11-11 11:00:00,1134
fukui-station-east-entrance,Person,2024-11-11 11:00:00,2024-11-11 12:00:00,829
fukui-station-east-entrance,Person,2024-11-11 12:00:00,2024-11-11 13:00:00,927
fukui-station-east-entrance,Person,2024-11-11 13:00:00,2024-11-11 14:00:00,1046
fukui-station-east-entrance,Person,2024-11-11 14:00:00,2024-11-11 15:00:00,959
fukui-station-east-entrance,Person,2024-11-11 15:00:00,2024-11-11 16:00:00,1115
fukui-station-east-entrance,Person,2024-11-11 16:00:00,2024-11-11 17:00:00,1095
fukui-station-east-entrance,Person,2024-11-11 17:00:00,2024-11-11 18:00:00,833
fukui-station-east-entrance,Person,2024-11-11 18:00:00,2024-11-11 19:00:00,468
fukui-station-east-entrance,Person,2024-11-11 19:00:00,2024-11-11 20:00:00,225
fukui-station-east-entrance,Person,2024-11-11 20:00:00,2024-11-11 21:00:00,254
fukui-station-east-entrance,Person,2024-11-11 21:00:00,2024-11-11 22:00:00,131
fukui-station-east-entrance,Person,2024-11-11 22:00:00,2024-11-11 23:00:00,26
fukui-station-east-entrance,Person,2024-11-11 23:00:00,2024-11-12 00:00:00,1
