placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2024-11-02 00:00:00,2024-11-02 01:00:00,0
fukui-station-east-entrance,Person,2024-11-02 01:00:00,2024-11-02 02:00:00,0
fukui-station-east-entrance,Person,2024-11-02 02:00:00,2024-11-02 03:00:00,0
fukui-station-east-entrance,Person,2024-11-02 03:00:00,2024-11-02 04:00:00,0
fukui-station-east-entrance,Person,2024-11-02 04:00:00,2024-11-02 05:00:00,0
fukui-station-east-entrance,Person,2024-11-02 05:00:00,2024-11-02 06:00:00,69
fukui-station-east-entrance,Person,2024-11-02 06:00:00,2024-11-02 07:00:00,309
fukui-station-east-entrance,Person,2024-11-02 07:00:00,2024-11-02 08:00:00,503
fukui-station-east-entrance,Person,2024-11-02 08:00:00,2024-11-02 09:00:00,886
fukui-station-east-entrance,Person,2024-11-02 09:00:00,2024-11-02 10:00:00,1231
fukui-station-east-entrance,Person,2024-11-02 10:00:00,2024-11-02 11:00:00,1326
fukui-station-east-entrance,Person,2024-11-02 11:00:00,2024-11-02 12:00:00,1020
fukui-station-east-entrance,Person,2024-11-02 12:00:00,2024-11-02 13:00:00,1467
fukui-station-east-entrance,Person,2024-11-02 13:00:00,2024-11-02 14:00:00,1412
fukui-station-east-entrance,Person,2024-11-02 14:00:00,2024-11-02 15:00:00,1116
fukui-station-east-entrance,Person,2024-11-02 15:00:00,2024-11-02 16:00:00,1487
fukui-station-east-entrance,Person,2024-11-02 16:00:00,2024-11-02 17:00:00,1631
fukui-station-east-entrance,Person,2024-11-02 17:00:00,2024-11-02 18:00:00,1216
fukui-station-east-entrance,Person,2024-11-02 18:00:00,2024-11-02 19:00:00,843
fukui-station-east-entrance,Person,2024-11-02 19:00:00,2024-11-02 20:00:00,466
fukui-station-east-entrance,Person,2024-11-02 20:00:00,2024-11-02 21:00:00,293
fukui-station-east-entrance,Person,2024-11-02 21:00:00,2024-11-02 22:00:00,296
fukui-station-east-entrance,Person,2024-11-02 22:00:00,2024-11-02 23:00:00,134
fukui-station-east-entrance,Person,2024-11-02 23:00:00,2024-11-03 00:00:00,7
