placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2024-12-16 00:00:00,2024-12-16 01:00:00,0
fukui-station-east-entrance,Person,2024-12-16 01:00:00,2024-12-16 02:00:00,0
fukui-station-east-entrance,Person,2024-12-16 02:00:00,2024-12-16 03:00:00,0
fukui-station-east-entrance,Person,2024-12-16 03:00:00,2024-12-16 04:00:00,0
fukui-station-east-entrance,Person,2024-12-16 04:00:00,2024-12-16 05:00:00,0
fukui-station-east-entrance,Person,2024-12-16 05:00:00,2024-12-16 06:00:00,2
fukui-station-east-entrance,Person,2024-12-16 06:00:00,2024-12-16 07:00:00,94
fukui-station-east-entrance,Person,2024-12-16 07:00:00,2024-12-16 08:00:00,342
fukui-station-east-entrance,Person,2024-12-16 08:00:00,2024-12-16 09:00:00,472
fukui-station-east-entrance,Person,2024-12-16 09:00:00,2024-12-16 10:00:00,884
fukui-station-east-entrance,Person,2024-12-16 10:00:00,2024-12-16 11:00:00,943
fukui-station-east-entrance,Person,2024-12-16 11:00:00,2024-12-16 12:00:00,1006
fukui-station-east-entrance,Person,2024-12-16 12:00:00,2024-12-16 13:00:00,1031
fukui-station-east-entrance,Person,2024-12-16 13:00:00,2024-12-16 14:00:00,830
fukui-station-east-entrance,Person,2024-12-16 14:00:00,2024-12-16 15:00:00,1049
fukui-station-east-entrance,Person,2024-12-16 15:00:00,2024-12-16 16:00:00,902
fukui-station-east-entrance,Person,2024-12-16 16:00:00,2024-12-16 17:00:00,807
fukui-station-east-entrance,Person,2024-12-16 17:00:00,2024-12-16 18:00:00,795
fukui-station-east-entrance,Person,2024-12-16 18:00:00,2024-12-16 19:00:00,463
fukui-station-east-entrance,Person,2024-12-16 19:00:00,2024-12-16 20:00:00,167
fukui-station-east-entrance,Person,2024-12-16 20:00:00,2024-12-16 21:00:00,159
fukui-station-east-entrance,Person,2024-12-16 21:00:00,2024-12-16 22:00:00,70
fukui-station-east-entrance,Person,2024-12-16 22:00:00,2024-12-16 23:00:00,55
fukui-station-east-entrance,Person,2024-12-16 23:00:00,2024-12-17 00:00:00,0
