placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2024-10-26 00:00:00,2024-10-26 01:00:00,0
fukui-station-east-entrance,Person,2024-10-26 01:00:00,2024-10-26 02:00:00,0
fukui-station-east-entrance,Person,2024-10-26 02:00:00,2024-10-26 03:00:00,0
fukui-station-east-entrance,Person,2024-10-26 03:00:00,2024-10-26 04:00:00,0
fukui-station-east-entrance,Person,2024-10-26 04:00:00,2024-10-26 05:00:00,0
fukui-station-east-entrance,Person,2024-10-26 05:00:00,2024-10-26 06:00:00,6
fukui-station-east-entrance,Person,2024-10-26 06:00:00,2024-10-26 07:00:00,315
fukui-station-east-entrance,Person,2024-10-26 07:00:00,2024-10-26 08:00:00,342
fukui-station-east-entrance,Person,2024-10-26 08:00:00,2024-10-26 09:00:00,928
fukui-station-east-entrance,Person,2024-10-26 09:00:00,2024-10-26 10:00:00,832
fukui-station-east-entrance,Person,2024-10-26 10:00:00,2024-10-26 11:00:00,1463
fukui-station-east-entrance,Person,2024-10-26 11:00:00,2024-10-26 12:00:00,1416
fukui-station-east-entrance,Person,2024-10-26 12:00:00,2024-10-26 13:00:00,876
fukui-station-east-entrance,Person,2024-10-26 13:00:00,2024-10-26 14:00:00,1602
fukui-station-east-entrance,Person,2024-10-26 14:00:00,2024-10-26 15:00:00,1372
fukui-station-east-entrance,Person,2024-10-26 15:00:00,2024-10-26 16:00:00,876
fukui-station-east-entrance,Person,2024-10-26 16:00:00,2024-10-26 17:00:00,1201
fukui-station-east-entrance,Person,2024-10-26 17:00:00,2024-10-26 18:00:00,759
fukui-station-east-entrance,Person,2024-10-26 18:00:00,2024-10-26 19:00:00,815
fukui-station-east-entrance,Person,2024-10-26 19:00:00,2024-10-26 20:00:00,522
fukui-station-east-entrance,Person,2024-10-26 20:00:00,2024-10-26 21:00:00,531
fukui-station-east-entrance,Person,2024-10-26 21:00:00,2024-10-26 22:00:00,217
fukui-station-east-entrance,Person,2024-10-26 22:00:00,2024-10-26 23:00:00,137
fukui-station-east-entrance,Person,2024-10-26 23:00:00,2024-10-27 00:00:00,11
